"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.103212693E1,-3.574237227E-3,3.510236740E-3,-3.092575073E-2,3.132888431E-2
1.103685714E1,-2.493292093E-2,5.091496557E-2,-1.232099533E-1,1.356269769E-1
1.104158735E1,-1.529258490E-2,2.910991758E-2,-2.147245407E-1,2.172277119E-1
1.104631761E1,6.080478430E-3,3.126677871E-2,-1.702213287E-1,1.731758771E-1
1.105104782E1,1.251161098E-3,7.304541767E-3,-1.142253876E-1,1.144655446E-1
1.105577808E1,1.304619014E-2,-4.645541310E-3,-1.835632324E-2,2.299431961E-2
1.106050829E1,3.387391567E-3,4.886165261E-3,4.586505890E-2,4.624881253E-2
1.106523850E1,1.518993080E-2,4.794403911E-3,-1.975059509E-3,1.605058150E-2
1.106996876E1,-3.005467355E-2,2.128848433E-2,-1.087379456E-1,1.148060267E-1
1.107469896E1,-1.557412744E-2,4.239145666E-2,-1.647825241E-1,1.708592090E-1
1.107942917E1,-1.545156538E-2,3.012388945E-2,-1.847658157E-1,1.878419715E-1
1.108415943E1,-1.298315823E-2,8.569151163E-3,-1.547489166E-1,1.555288396E-1
1.108888964E1,8.448094130E-3,-2.232262492E-2,-4.667949677E-2,5.242752422E-2
1.109361990E1,-5.917370319E-3,-3.399841487E-2,6.049060822E-2,6.964209336E-2
1.109835011E1,3.590211272E-3,-4.802849889E-2,3.388404846E-2,5.888764779E-2
1.110308032E1,1.205116510E-3,2.822729200E-2,-5.419635773E-2,6.111855291E-2
1.110781058E1,-5.957573652E-3,5.406784266E-2,-2.079820633E-1,2.149775871E-1
1.111254079E1,8.296862245E-3,5.359364301E-2,-2.157411575E-1,2.224530592E-1
1.111727100E1,8.246526122E-3,1.046282798E-2,-1.593666077E-1,1.599224550E-1
1.112200126E1,5.797713995E-3,-1.567333937E-2,-9.159755707E-2,9.310950282E-2
1.112673146E1,8.089035749E-3,-5.348230898E-2,1.708984375E-3,5.411756186E-2
1.113146172E1,8.701235056E-4,-4.119642079E-2,3.728866577E-2,5.557289623E-2
1.113619193E1,8.816868067E-4,-2.191932499E-2,1.799297333E-2,2.837219183E-2
1.114092214E1,1.273190975E-2,-4.556477070E-4,-6.046295166E-2,6.179059527E-2
1.114565240E1,-8.711695671E-3,3.506591171E-2,-7.657051086E-2,8.466731919E-2
1.115038261E1,1.748141646E-2,1.579266787E-2,-8.779621124E-2,9.090205162E-2
1.115511282E1,1.965051889E-2,-1.041299105E-2,-6.570625305E-2,6.936775162E-2
1.115984308E1,4.195868969E-4,-2.453640103E-2,-5.329227448E-2,5.867092591E-2
1.116457329E1,2.883216739E-2,-2.670335770E-2,-5.284690857E-2,6.585710997E-2
1.116930350E1,1.669426262E-2,-2.173417807E-2,4.542350769E-3,2.777959415E-2
1.117403376E1,2.841161191E-2,-4.968211055E-3,2.111530304E-2,3.574575269E-2
1.117876396E1,2.040684223E-3,6.888367236E-3,-3.838253021E-2,3.904910525E-2
1.118349417E1,-9.848311543E-3,2.109478414E-2,-9.026527405E-2,9.321909063E-2
1.118822443E1,-1.454485953E-2,1.620033383E-2,-6.340980530E-2,6.704332303E-2
1.119295464E1,-2.160076797E-2,-1.950082183E-2,-3.440475464E-2,4.506176173E-2
1.119768485E1,-1.201334596E-2,-4.306568205E-2,2.045917511E-2,4.916860073E-2
1.120241511E1,-2.386137843E-2,-3.798463941E-2,1.554489136E-2,4.747464438E-2
1.120714532E1,-4.814833403E-3,-9.166434407E-3,-1.191139221E-3,1.042232954E-2
1.121187553E1,-9.528055787E-3,1.458838582E-2,-8.186054230E-2,8.369440383E-2
1.121660579E1,-2.609166503E-2,2.867992967E-2,-1.262636185E-1,1.320826056E-1
1.122133600E1,-3.534694016E-2,1.183279604E-2,-1.394481659E-1,1.443440758E-1
1.122606620E1,-2.796693146E-2,-1.293420792E-4,-8.845424652E-2,9.277025230E-2
1.123079646E1,-3.248760104E-2,-4.758560658E-2,-9.411811829E-3,5.838164417E-2
1.123552667E1,-2.755552530E-2,-3.295087814E-2,-9.331703186E-3,4.395620581E-2
1.124025688E1,-1.077453792E-2,-3.981967270E-2,-2.349090576E-2,4.747125083E-2
1.124498709E1,-2.255673707E-2,-2.292801440E-2,-6.838035583E-2,7.556701195E-2
1.124971735E1,-3.424075246E-2,8.060164750E-3,-8.916664124E-2,9.585450065E-2
1.125444756E1,-1.497952640E-2,2.457900345E-2,-1.311359406E-1,1.342577690E-1
1.125917776E1,-1.246337593E-2,1.018956304E-2,-1.371603012E-1,1.381018145E-1
1.126390803E1,1.895457506E-3,6.390362978E-4,-8.381366730E-2,8.383753308E-2
1.126863823E1,1.846492290E-3,-2.539028227E-2,-3.328323364E-2,4.190285920E-2
1.127336844E1,1.366232336E-2,-3.944073617E-2,3.818130493E-2,5.656892076E-2
1.127809870E1,8.795529604E-3,-2.724619210E-2,4.642486572E-3,2.900463767E-2
1.128282891E1,1.343519986E-2,1.431271434E-3,-4.522609711E-2,4.720119694E-2
1.128755912E1,1.331530511E-2,2.984302491E-2,-1.184110641E-1,1.228376310E-1
1.129228938E1,1.791656017E-2,5.332347751E-2,-2.052192688E-1,2.127894374E-1
1.129701959E1,2.013295889E-2,1.019427180E-2,-1.631689072E-1,1.647220431E-1
1.130174980E1,2.472935617E-2,-4.152119160E-3,-1.238451004E-1,1.263581815E-1
1.130648001E1,1.262570918E-2,-3.256562352E-2,-1.603221893E-2,3.843124265E-2
1.131121027E1,1.248733699E-2,-1.805604994E-2,-1.115226746E-2,2.462372015E-2
1.131594047E1,2.181681991E-2,1.286714524E-2,-3.478717804E-2,4.303120744E-2
1.132067068E1,2.470761538E-4,6.254187226E-2,-7.720947266E-2,9.936221365E-2
1.132540089E1,2.585485578E-3,5.962424725E-2,-1.145324707E-1,1.291488383E-1
1.133013115E1,1.679365337E-2,4.017078876E-2,-1.017131805E-1,1.106403641E-1
1.133486136E1,2.373957634E-2,1.848156005E-2,-7.238960266E-2,7.839253868E-2
1.133959157E1,-1.922810078E-2,-6.534755230E-4,1.126480103E-2,2.229445294E-2
1.134432183E1,-7.287383080E-3,-4.098556936E-2,6.812286377E-2,7.983512645E-2
1.134905204E1,1.169764996E-2,-7.448390126E-3,7.230186462E-2,7.361978782E-2
1.135378225E1,4.448026419E-3,2.348706126E-2,-6.604194641E-3,2.480004783E-2
1.135851245E1,-1.700372994E-2,2.796121687E-2,-6.349849701E-2,7.143539461E-2
1.136324271E1,-1.452228427E-2,4.196638614E-2,-1.127986908E-1,1.212254880E-1
1.136797292E1,-2.150151134E-2,2.745757252E-2,-8.338356018E-2,9.038280471E-2
1.137270313E1,-1.660971344E-2,1.064505428E-2,-3.997612000E-2,4.457903017E-2
1.137743334E1,-1.887696981E-2,-2.743388712E-2,-1.116847992E-2,3.512396754E-2
1.138216360E1,-1.168493927E-2,-3.194956481E-2,7.909774780E-3,3.492673810E-2
1.138689381E1,7.363110781E-3,-1.749515533E-2,-2.775001526E-2,3.362081509E-2
1.139162402E1,1.915934682E-2,2.296610177E-2,-7.972240448E-2,8.514801335E-2
1.139635422E1,-1.573562622E-5,1.568368077E-2,-1.217689514E-1,1.227748167E-1
1.140108448E1,-2.279877663E-5,2.264751494E-2,-1.302452087E-1,1.321995645E-1
1.140581469E1,-7.097676396E-3,1.059525460E-2,-7.933044434E-2,8.034896284E-2
1.141054490E1,2.420231700E-3,1.053398103E-2,-2.646446228E-2,2.858653602E-2
1.141527511E1,-1.189592481E-2,-2.512057126E-2,4.494380951E-2,5.284413061E-2
1.142000537E1,-9.482964873E-3,-4.149554670E-2,6.592750549E-2,7.847447355E-2
1.142473558E1,-1.175844669E-2,-1.739390194E-2,-1.529979706E-2,2.597869672E-2
1.142946579E1,-9.346261621E-3,2.071805298E-2,-7.212066650E-2,7.561733176E-2
1.143419600E1,-1.407246292E-2,2.763993293E-2,-8.812904358E-2,9.342766414E-2
1.143892620E1,-6.843730807E-3,3.215682507E-2,-8.027553558E-2,8.674710175E-2
1.144365646E1,-6.819441915E-3,-8.423134685E-3,-5.350494385E-2,5.459151035E-2
1.144838667E1,-1.631283760E-2,-3.445374966E-2,1.812744141E-2,4.221106097E-2
1.145311688E1,1.938322186E-2,-3.419131041E-2,4.407882690E-2,5.905673525E-2
1.145784709E1,-9.286001325E-3,-2.449065447E-2,1.998329163E-2,3.294471006E-2
1.146257735E1,2.699747682E-3,-2.929165959E-3,-5.374336243E-2,5.389079379E-2
1.146730756E1,1.216122508E-2,2.554515749E-2,-1.126184464E-1,1.161178924E-1
1.147203777E1,-1.639594138E-2,1.581722498E-2,-8.795166016E-2,9.085431208E-2
1.147676797E1,-6.775319576E-3,1.805918664E-2,-8.247280121E-2,8.469830055E-2
1.148149818E1,2.765476704E-3,-3.471344709E-3,-5.805587769E-2,5.822527827E-2
1.148622844E1,-1.395159960E-2,-2.482245862E-2,-3.146934509E-2,4.243961904E-2
1.149095865E1,7.513046265E-3,-1.986895502E-2,-1.222324371E-2,2.450773193E-2
1.149568886E1,5.044817924E-3,-1.023596525E-2,-7.381725311E-2,7.469412313E-2
1.150041907E1,2.632598579E-2,1.832539588E-2,-1.277761459E-1,1.317407345E-1
1.150514933E1,1.186250150E-2,2.769178897E-2,-1.290845871E-1,1.325533279E-1
1.150987954E1,1.418082416E-2,8.505553007E-3,-6.156826019E-2,6.375022250E-2
1.151460975E1,-4.927575588E-3,3.690376878E-3,2.911376953E-2,2.975754457E-2
1.151933995E1,4.546374083E-3,-3.905136883E-2,1.214141846E-1,1.276208570E-1
1.152407016E1,-9.838566184E-3,-5.056391656E-2,1.156587601E-1,1.266114364E-1
1.152880037E1,9.141892195E-3,-1.687079668E-2,1.052064896E-1,1.069420564E-1
1.153353063E1,-2.831026912E-3,1.174642891E-2,9.009361267E-2,9.090023295E-2
1.153826084E1,-5.161568522E-3,2.159044147E-3,9.883499146E-2,9.899322602E-2
1.154299105E1,4.365056753E-3,1.160732657E-2,1.098756790E-1,1.105732725E-1
1.154772126E1,4.321128130E-3,-7.420465350E-3,1.421804428E-1,1.424395092E-1
1.155245146E1,1.137101650E-2,6.905712187E-3,1.765899658E-1,1.770903863E-1
1.155718172E1,-3.044545650E-3,-7.387101650E-3,2.368154526E-1,2.369501996E-1
1.156191193E1,1.115979254E-2,-5.002349615E-3,2.206058502E-1,2.209445759E-1
1.156664214E1,1.577940583E-2,-9.756699204E-3,1.974115372E-1,1.982813603E-1
1.157137235E1,2.275975049E-2,9.258538485E-3,1.530523300E-1,1.550120721E-1
1.157610256E1,8.351564407E-3,3.288666904E-2,1.043186188E-1,1.096980212E-1
1.158083276E1,1.064765453E-2,3.024119139E-2,1.010751724E-1,1.060381662E-1
1.158556297E1,-1.338630915E-3,2.289701998E-2,1.263370514E-1,1.284021651E-1
1.159029323E1,-1.087740064E-2,-5.766928196E-3,2.154550552E-1,2.158065248E-1
1.159502344E1,-6.073802710E-3,-3.896336257E-2,2.587432861E-1,2.617310123E-1
1.159975365E1,-2.029366791E-2,-2.917185426E-2,2.684535980E-1,2.707954289E-1
1.160448386E1,-1.303946972E-2,6.587944925E-3,1.950283051E-1,1.955747135E-1
1.160921407E1,-1.073956490E-3,2.071997523E-2,1.127252579E-1,1.146187355E-1
1.161394428E1,1.300662756E-3,1.108286530E-2,8.568477631E-2,8.640834750E-2
1.161867454E1,-1.055617630E-2,2.288201451E-2,1.229372025E-1,1.254933273E-1
1.162340474E1,8.507251740E-3,1.413151622E-3,2.263202667E-1,2.264845104E-1
1.162813495E1,1.549692452E-2,-2.232541144E-2,2.837581635E-1,2.850566154E-1
1.163286516E1,-1.300856471E-3,-2.451077104E-2,3.122415543E-1,3.132048185E-1
1.163759537E1,1.763415337E-2,-1.718699932E-2,2.099800110E-1,2.114189238E-1
1.164232558E1,5.589559674E-3,4.287406802E-3,1.512804031E-1,1.514443311E-1
1.164705579E1,-6.302982569E-3,2.798197418E-2,1.215457916E-1,1.248843382E-1
1.165178605E1,8.866339922E-4,8.767202497E-3,1.561260223E-1,1.563745018E-1
1.165651626E1,-1.333960891E-2,-1.738044620E-2,2.616052628E-1,2.625211203E-1
1.166124646E1,-1.326133311E-2,-3.384432197E-2,3.021373749E-1,3.043161093E-1
1.166597667E1,3.349065781E-3,-4.540014267E-2,3.589448929E-1,3.618201560E-1
1.167070688E1,-1.097546518E-2,-4.682496190E-3,3.535804749E-1,3.537817672E-1
1.167543709E1,1.043902338E-2,1.037418842E-4,3.079233170E-1,3.081002322E-1
1.168016730E1,-6.264984608E-3,7.223583758E-3,2.602739334E-1,2.604495164E-1
1.168489750E1,9.500682354E-4,1.670779288E-2,2.557325363E-1,2.562795019E-1
1.168962777E1,9.095817804E-4,2.374069393E-2,3.081789017E-1,3.090933246E-1
1.169435797E1,-1.529529691E-3,-7.251724601E-3,3.364601135E-1,3.365417284E-1
1.169908818E1,3.170669079E-3,-5.934119225E-2,3.573865891E-1,3.622935333E-1
1.170381839E1,1.734855771E-2,-2.797196805E-2,3.377990723E-1,3.393989049E-1
1.170854860E1,1.714526117E-2,-1.824586093E-2,3.421030045E-1,3.430179836E-1
1.171327881E1,3.123284876E-2,5.637064576E-3,3.392524719E-1,3.407337774E-1
1.171800902E1,4.837483168E-3,2.459979057E-2,3.079528809E-1,3.089717265E-1
1.172273922E1,2.139934897E-2,1.020935178E-2,2.958955765E-1,2.968439913E-1
1.172746943E1,4.603609443E-3,-6.432875991E-3,3.693628311E-1,3.694475282E-1
1.173219969E1,-4.984706640E-3,-1.344428957E-2,3.923883438E-1,3.926502370E-1
1.173692990E1,1.398180425E-2,-5.124412477E-2,4.484424591E-1,4.515773359E-1
1.174166011E1,3.511077166E-2,-1.519657671E-2,4.114875793E-1,4.132623019E-1
1.174639032E1,1.577661932E-2,8.660964668E-3,3.653478622E-1,3.657908890E-1
1.175112053E1,1.089173555E-2,2.280116081E-2,2.958631516E-1,2.969402756E-1
1.175585073E1,-3.443554044E-3,2.733256668E-2,2.839059830E-1,2.852394335E-1
1.176058094E1,-3.395900130E-3,1.761533320E-2,3.266239166E-1,3.271162103E-1
1.176531115E1,-2.715499699E-2,-6.232380867E-3,4.093275070E-1,4.102745964E-1
1.177004136E1,-1.040410995E-2,-2.745848894E-2,4.533767700E-1,4.543266553E-1
1.177477157E1,-1.989381015E-2,-2.248242497E-2,4.685840607E-1,4.695447210E-1
1.177950178E1,-1.029589772E-2,-1.757428050E-2,4.077301025E-1,4.082385300E-1
1.178423198E1,-3.098338842E-3,8.675940335E-3,3.829765320E-1,3.830873212E-1
1.178896224E1,-5.452290177E-3,2.284300327E-2,3.774118423E-1,3.781418107E-1
1.179369245E1,-1.730483770E-2,6.069272757E-3,3.932504654E-1,3.936778150E-1
1.179842266E1,-1.247397065E-2,1.084367931E-2,4.540443420E-1,4.543450780E-1
1.180315287E1,-1.720084250E-2,-1.297403872E-2,4.787378311E-1,4.792223968E-1
1.180788308E1,1.138345897E-2,-3.184808791E-2,4.842405319E-1,4.854202062E-1
1.181261329E1,1.763463020E-3,-1.731853187E-2,4.707145691E-1,4.710363541E-1
1.181734350E1,-6.833374500E-4,-1.008005440E-2,4.288253784E-1,4.289443782E-1
1.182207370E1,4.009261727E-3,2.085349709E-2,4.015245438E-1,4.020856896E-1
1.182680391E1,3.942579031E-3,4.446197301E-2,3.744516373E-1,3.771026911E-1
1.183153412E1,3.928020597E-3,3.462682664E-2,3.499755859E-1,3.517063508E-1
1.183626433E1,1.580399275E-2,5.864590406E-3,3.945150375E-1,3.948750112E-1
1.184099454E1,2.755539119E-2,-1.316587627E-2,4.363126755E-1,4.373801443E-1
1.184572474E1,2.014777064E-2,-5.910009146E-3,4.516601562E-1,4.521479378E-1
1.185045495E1,3.653068841E-2,5.979120731E-3,4.265413284E-1,4.281445386E-1
1.185518521E1,7.691875100E-3,1.779460907E-2,3.779029846E-1,3.783998928E-1
1.185991537E1,9.940847754E-3,2.716480941E-2,3.154344559E-1,3.167580201E-1
1.186464558E1,5.052432418E-3,2.696538717E-2,3.294172287E-1,3.305576648E-1
1.186937579E1,5.002617836E-3,6.659179926E-4,3.812494278E-1,3.812828292E-1
1.187410605E1,-2.216801047E-3,-2.306635678E-2,4.326496124E-1,4.332697291E-1
1.187883626E1,2.381777763E-2,-8.609279990E-3,4.527750015E-1,4.534827541E-1
1.188356646E1,2.358587086E-2,-2.040044963E-2,4.584951401E-1,4.595544202E-1
1.188829667E1,1.146496832E-2,-1.313702762E-2,4.238271713E-1,4.241856883E-1
1.189302688E1,8.936211467E-3,4.389583319E-2,4.013128281E-1,4.038052575E-1
1.189775709E1,8.827522397E-3,2.452117205E-2,3.955965042E-1,3.964540417E-1
1.190248730E1,-1.740774512E-2,-8.850365877E-3,4.112834930E-1,4.117468521E-1
1.190721750E1,2.538995445E-2,-8.722230792E-3,4.719266891E-1,4.726896731E-1
1.191194771E1,1.800005138E-2,-1.339383423E-2,5.012159348E-1,5.017178589E-1
1.191667792E1,-1.219242811E-3,-2.037377656E-2,5.112781525E-1,5.116853784E-1
1.192140813E1,1.103684306E-3,-3.592923284E-3,4.809169769E-1,4.809316645E-1
1.192613834E1,-3.711789846E-3,1.307370514E-2,4.009790421E-1,4.012092862E-1
1.193086855E1,-1.086041331E-2,1.773644984E-2,3.739099503E-1,3.744878918E-1
1.193559876E1,-1.075182855E-2,-1.088564098E-2,3.613023758E-1,3.616261962E-1
1.194032896E1,-2.959984541E-2,5.764901638E-3,3.891372681E-1,3.903039820E-1
1.194505917E1,-8.057057858E-3,3.371700644E-3,4.357271194E-1,4.358146477E-1
1.194978938E1,1.095913351E-2,-2.038431168E-2,4.249773026E-1,4.256070141E-1
1.195451959E1,1.080752909E-2,-4.154321551E-2,4.238119125E-1,4.259802562E-1
1.195924980E1,3.591433167E-3,-1.983959973E-2,3.609580994E-1,3.615207568E-1
1.196398001E1,-2.252131701E-2,1.114843786E-2,3.342199326E-1,3.351633344E-1
1.196871021E1,3.814369440E-3,2.049779147E-2,2.816028595E-1,2.823736520E-1
1.197344042E1,-2.467311919E-2,2.749968320E-2,2.816286087E-1,2.840416671E-1
1.197817063E1,-3.145635128E-3,-3.549769521E-3,3.362312317E-1,3.362646830E-1
1.198290084E1,-7.276386023E-4,-1.301023364E-2,3.666496277E-1,3.668811049E-1
1.198763105E1,1.825407147E-2,-3.902831674E-2,4.134254456E-1,4.156645519E-1
1.199236126E1,1.483619213E-3,-2.691729367E-2,3.909959793E-1,3.919242244E-1
1.199709146E1,-1.517340541E-2,4.102140665E-3,3.379077911E-1,3.382731664E-1
1.200182167E1,1.344616711E-2,2.062637359E-2,3.303442001E-1,3.312605278E-1
1.200655188E1,1.489013433E-3,1.333791763E-2,3.133544922E-1,3.136417622E-1
1.201128209E1,8.614167571E-3,-2.473784983E-2,3.771829605E-1,3.780914582E-1
1.201601230E1,1.805247366E-2,-8.019804955E-4,4.476003647E-1,4.479649779E-1
1.202074251E1,8.429437876E-3,-1.033808291E-2,4.628524780E-1,4.630446499E-1
1.202547271E1,3.205421567E-2,-3.875140846E-2,4.827241898E-1,4.853367777E-1
1.203020292E1,3.180643916E-2,-2.885937691E-3,4.217510223E-1,4.229585122E-1
1.203493313E1,1.020440459E-2,-2.939581871E-3,3.612861633E-1,3.614421985E-1
1.203966334E1,-1.119118929E-2,-5.670934916E-4,3.748846054E-1,3.750520386E-1
1.204439355E1,3.106266260E-3,-1.005122066E-2,3.693885803E-1,3.695383596E-1
1.204912376E1,1.499019563E-2,-1.476459205E-2,4.303760529E-1,4.308900626E-1
1.205385396E1,1.723110676E-2,-9.946569800E-3,4.671278000E-1,4.675513093E-1
1.205858412E1,1.942613721E-2,-3.361803293E-2,4.513711929E-1,4.530380787E-1
1.206331433E1,2.874834836E-2,-1.915200055E-2,4.215078354E-1,4.229209405E-1
1.206804454E1,2.140878141E-2,-7.153555751E-3,3.776550293E-1,3.783289976E-1
1.207277474E1,9.384617209E-3,2.844723314E-2,3.341674805E-1,3.355074084E-1
1.207750495E1,-1.203010976E-2,9.229205549E-3,3.290090561E-1,3.293582560E-1
1.208223516E1,4.673242569E-3,9.180895984E-3,3.737268448E-1,3.738688039E-1
1.208696537E1,-1.435621083E-2,-2.758517861E-3,4.299345016E-1,4.301829680E-1
1.209169558E1,2.365365624E-3,-3.360918164E-2,4.500799179E-1,4.513392344E-1
1.209642579E1,1.177668571E-2,-2.860836685E-2,4.273471832E-1,4.284655692E-1
1.210115600E1,-1.208466291E-2,4.824757576E-3,3.787012100E-1,3.789246941E-1
1.210588620E1,-1.199257374E-2,1.427579671E-2,3.518171310E-1,3.523108200E-1
1.211061641E1,-3.088277578E-2,2.599678934E-2,3.465118408E-1,3.488553206E-1
1.211534662E1,-1.639521122E-2,3.055457026E-2,3.649826050E-1,3.666260856E-1
1.212007683E1,3.440976143E-4,6.599217653E-3,4.331274033E-1,4.331778105E-1
1.212480704E1,7.426172495E-3,8.945785463E-3,4.793491364E-1,4.794901142E-1
1.212953719E1,-1.405192912E-2,-6.713718176E-4,5.014572144E-1,5.016545079E-1
1.213426740E1,4.987135530E-3,-1.970115304E-2,4.260921478E-1,4.265765176E-1
1.213899761E1,-4.553839564E-3,1.600393653E-2,3.560991287E-1,3.564876617E-1
1.214372782E1,-1.161617041E-2,4.191935062E-2,3.341484070E-1,3.369678401E-1
1.214845803E1,-6.781101227E-3,2.736087888E-2,3.313646317E-1,3.325614532E-1
1.215318823E1,-1.385113597E-2,2.004177123E-2,3.523330688E-1,3.531743450E-1
1.215791844E1,1.230518520E-2,1.518379152E-2,4.205846786E-1,4.210385220E-1
1.216264865E1,-1.395988464E-2,-8.696720004E-3,4.503011703E-1,4.506014373E-1
1.216737886E1,3.595352173E-4,-8.649393916E-3,4.607868195E-1,4.608681311E-1
1.217210907E1,-9.169191122E-3,-1.483827829E-3,4.284715652E-1,4.285722320E-1
1.217683928E1,5.109906197E-3,1.751250029E-2,3.608341217E-1,3.612949795E-1
1.218156948E1,3.132820129E-4,1.736687124E-2,3.649444580E-1,3.653575835E-1
1.218629969E1,4.995495081E-3,2.199612558E-2,3.785161972E-1,3.791876792E-1
1.219102985E1,7.238671184E-3,5.112290382E-4,4.014654160E-1,4.015309950E-1
1.219576006E1,7.090255618E-3,-4.211157560E-3,4.740543365E-1,4.741260587E-1
1.220049027E1,9.316295385E-3,-1.134668291E-2,5.080709457E-1,5.082830181E-1
1.220522047E1,6.804347038E-3,-4.132553935E-3,4.896001816E-1,4.896649007E-1
1.220995068E1,1.380483806E-2,-1.724302769E-3,4.167079926E-1,4.169401610E-1
1.221468089E1,-3.034994006E-3,3.064110875E-3,3.159503937E-1,3.159798272E-1
1.221941110E1,-1.018986106E-2,2.204933763E-2,2.800989151E-1,2.811501535E-1
1.222414131E1,-1.019249856E-2,1.008366048E-2,3.062419891E-1,3.065774342E-1
1.222887152E1,-1.262237132E-2,-1.604756713E-2,3.819990158E-1,3.825442416E-1
1.223360167E1,-7.913365960E-3,5.523443222E-3,4.547538757E-1,4.548562600E-1
1.223833188E1,-1.044315100E-2,-1.350533962E-2,4.509687424E-1,4.512917684E-1
1.224306209E1,-2.004340291E-2,8.722543716E-4,3.926382065E-1,3.931504292E-1
1.224779230E1,8.402049541E-3,1.755599678E-2,3.063211441E-1,3.069388388E-1
1.225252250E1,3.443345428E-3,1.511704922E-2,2.800445557E-1,2.804734122E-1
1.225725271E1,-3.943979740E-2,1.981771737E-2,3.085622787E-1,3.117032554E-1
1.226198292E1,-3.693419695E-2,3.150746226E-3,3.653192520E-1,3.671950680E-1
1.226671313E1,-3.204941750E-2,7.979236543E-3,3.741445541E-1,3.755994952E-1
1.227144329E1,-1.062209904E-2,-2.522546053E-2,3.947610855E-1,3.957088165E-1
1.227617350E1,3.562077880E-3,-3.576532006E-3,3.843574524E-1,3.843905972E-1
1.228090370E1,-1.330047846E-3,6.024599075E-3,3.669214249E-1,3.669732917E-1
1.228563391E1,-6.154537201E-3,-1.770149171E-2,3.520021439E-1,3.525006814E-1
1.229036412E1,-1.805673540E-2,-8.896589279E-4,3.704271317E-1,3.708680319E-1
1.229509433E1,1.287901402E-2,-1.031962037E-2,3.697147369E-1,3.700828965E-1
1.229982448E1,1.748256385E-2,-1.967036724E-2,3.903646469E-1,3.912507137E-1
1.230455469E1,3.857707977E-2,-4.787234962E-2,4.132165909E-1,4.177653695E-1
1.230928490E1,4.765754938E-2,-4.504692554E-2,3.694372177E-1,3.752123737E-1
1.231401511E1,3.536029160E-2,-4.704469442E-2,3.782234192E-1,3.827747488E-1
1.231874532E1,4.214814305E-2,-2.532455325E-2,3.537158966E-1,3.571172559E-1
1.232347553E1,4.181551933E-2,-1.804850996E-2,3.151750565E-1,3.184487440E-1
1.232820573E1,4.145945609E-2,-1.317779720E-2,2.793273926E-1,2.826947702E-1
1.233293589E1,2.924157679E-2,-2.965024114E-2,3.054752350E-1,3.083007068E-1
1.233766610E1,3.605455160E-2,-5.782282352E-2,3.408975601E-1,3.476414189E-1
1.234239631E1,4.046525061E-2,-6.205818057E-2,3.546686172E-1,3.623237259E-1
1.234712652E1,4.955835640E-2,-5.913896859E-2,3.635787964E-1,3.716759200E-1
1.235185672E1,3.724668920E-2,-4.440668225E-2,3.320751190E-1,3.370951705E-1
1.235658693E1,3.218296170E-2,-1.084175706E-2,2.794771194E-1,2.815328525E-1
1.236131709E1,3.665252030E-2,-6.031736732E-3,2.700290680E-1,2.725719844E-1
1.236604730E1,3.162118793E-2,2.246825397E-2,2.464227676E-1,2.494572155E-1
1.237077751E1,2.425886691E-2,-8.537262678E-3,2.586069107E-1,2.598824960E-1
1.237550771E1,4.535134137E-2,-2.744700015E-2,2.920465469E-1,2.968185768E-1
1.238023792E1,2.123735845E-2,-2.247031033E-2,3.299522400E-1,3.313976779E-1
1.238496808E1,2.345313132E-2,-2.228087187E-2,3.177108765E-1,3.193535465E-1
1.238969829E1,9.067341685E-3,-1.500146091E-2,2.842140198E-1,2.847540510E-1
1.239442850E1,-2.880245447E-3,6.508141756E-3,2.889661789E-1,2.890538086E-1
1.239915870E1,-1.230080426E-2,2.069339156E-2,2.936754227E-1,2.946604489E-1
1.240388891E1,-7.433056831E-3,6.285220385E-3,2.769899368E-1,2.771609270E-1
1.240861907E1,-3.110715747E-2,1.462146640E-3,2.794284821E-1,2.811584423E-1
1.241334928E1,-4.726737738E-3,1.331595331E-2,3.103199005E-1,3.106414288E-1
